medicina: -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, 3.8729833462074166, 2.6457513110645903, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.48038446141526137, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611
administración de empresas: -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.48038446141526137, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611
Química farmacéutica: -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 2.6457513110645903, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 2.6457513110645903, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 2.0816659994661326, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166
matemáticas: -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, 2.6457513110645903, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, 2.0816659994661326, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611
Odontologia: -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, 2.6457513110645903, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 2.6457513110645903, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.48038446141526137, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611
Licenciatura en Educacion con enfasis en Ciencias Sociales y Ambientales: -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.48038446141526137, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611
Economia: -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.48038446141526137, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611
Química: -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 2.6457513110645903, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.48038446141526137, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611
Contudiria Pública: 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 2.6457513110645903, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 2.0816659994661326, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611
Enfermeria: -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.3779644730092272, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.48038446141526137, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 3.8729833462074166, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611
